Month,SKU,Demand,Opening Stock,Turnover Ratio,Inventory Days,Availability,No Stock,Low,Adequate,Excess,Bucket,nMonth,sMonth,nYear,MonthYear,Jan,Feb,Mar,Apr,May,Jun,MonthSold,Produt
May-25,sku 684,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 685,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 686,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 687,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 688,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 689,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 690,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 691,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 692,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 693,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 694,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 695,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 696,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 697,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 698,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 699,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 700,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 701,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 702,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 703,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 704,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 705,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 706,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 707,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 708,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 709,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 710,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 711,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 712,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 713,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 714,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 715,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 716,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 717,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 718,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 719,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 720,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 721,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 722,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 723,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 724,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 725,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 726,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 727,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 728,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 729,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 730,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 731,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 732,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 733,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 734,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 735,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 736,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 737,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 738,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 739,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 740,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 741,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 742,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 743,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 744,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 745,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 746,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 747,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 748,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 749,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 750,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 751,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 752,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 753,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 754,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 755,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 756,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 757,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 758,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 759,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 760,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 761,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 762,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 763,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 764,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 765,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 766,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 767,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 768,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 769,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 770,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 771,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 772,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 773,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 774,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 775,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 776,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 777,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 778,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 779,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 780,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 781,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 782,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 783,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 784,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 785,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 786,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 787,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 788,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 789,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 790,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 791,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 792,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 793,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 794,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 795,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 796,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 797,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 798,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 799,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 800,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 801,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 802,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 803,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 804,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 805,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 806,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 807,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 808,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 809,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 810,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 811,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 812,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 813,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 814,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 815,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 816,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 817,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 818,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 819,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 820,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 821,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 822,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 823,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 824,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 825,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 826,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 827,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 828,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 829,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 830,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 831,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 832,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 833,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 834,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 835,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 836,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 837,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 838,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 839,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 840,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 841,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 842,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 843,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 844,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 845,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 846,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 847,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 848,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 849,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 850,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 851,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 852,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 853,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 854,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 855,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 856,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 857,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 858,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 859,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 860,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 861,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 862,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 863,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 864,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 865,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 866,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 867,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 868,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 869,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 870,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 871,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 872,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 873,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 874,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 875,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 876,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 877,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 878,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 879,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 880,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 881,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 882,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 883,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 884,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 885,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 886,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 887,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 888,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 889,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 890,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 891,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 892,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 893,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 894,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 895,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 896,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 897,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 898,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 899,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 900,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 901,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 902,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 903,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 5
May-25,sku 904,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 6
May-25,sku 905,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 7
May-25,sku 906,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 7
May-25,sku 907,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 7
May-25,sku 908,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 8
May-25,sku 909,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 8
May-25,sku 910,0,0,,0,1,No Stock,,,,No Stock,May,May,2025,May-25,1,1,1,1,0,1,5,Product 7
