"Order_ID","Date","Day","Time","Hour","Process","Machine_ID","Status_x","Target_Production","Actual_Production","Utilization (%)","Priority","Utilization Split","Shift","Machine_Status"
"ORD-081","6/18/2025","18","20:00:00","20.00","Vending","VEN-M3","Working","33","39","118%","Medium","High","Shift B","Working"
"ORD-081","6/18/2025","18","23:00:00","23.00","Vending","VEN-M3","Working","33","35","106%","Medium","High","Shift C","Working"
"ORD-082","6/18/2025","18","0:00:00","0.00","Cutting","CUT-M1","Working","40","35","88%","High","Low","Shift C","Working"
"ORD-082","6/18/2025","18","1:00:00","1.00","Cutting","CUT-M1","Working","40","38","95%","High","Low","Shift C","Working"
"ORD-082","6/18/2025","18","2:00:00","2.00","Cutting","CUT-M1","Breakdown","40","37","93%","High","Unplanned Downtime","Shift C","Breakdown"
"ORD-082","6/18/2025","18","3:00:00","3.00","Cutting","CUT-M1","Working","40","39","98%","High","Low","Shift C","Working"
"ORD-082","6/18/2025","18","4:00:00","4.00","Cutting","CUT-M1","Working","40","37","93%","High","Low","Shift C","Working"
"ORD-082","6/18/2025","18","5:00:00","5.00","Cutting","CUT-M1","Working","40","36","90%","High","High","Shift C","Working"
"ORD-082","6/18/2025","18","6:00:00","6.00","Cutting","CUT-M1","Working","40","37","93%","High","High","Shift A","Working"
"ORD-082","6/18/2025","18","7:00:00","7.00","Cutting","CUT-M1","Working","40","39","98%","High","High","Shift A","Working"
"ORD-082","6/18/2025","18","8:00:00","8.00","Cutting","CUT-M1","Working","40","36","90%","High","High","Shift A","Working"
"ORD-082","6/18/2025","18","9:00:00","9.00","Cutting","CUT-M1","Breakdown","40","39","98%","High","Unplanned Downtime","Shift A","Breakdown"
"ORD-082","6/18/2025","18","10:00:00","10.00","Cutting","CUT-M1","Working","40","36","90%","High","Low","Shift A","Working"
"ORD-082","6/18/2025","18","11:00:00","11.00","Cutting","CUT-M1","Working","40","38","95%","High","Low","Shift A","Working"
"ORD-082","6/18/2025","18","12:00:00","12.00","Cutting","CUT-M1","Working","40","38","95%","High","High","Shift A","Working"
"ORD-082","6/18/2025","18","13:00:00","13.00","Cutting","CUT-M1","Maintenance","40","36","90%","High","Unplanned Downtime","Shift A","Maintenance"
"ORD-082","6/18/2025","18","14:00:00","14.00","Cutting","CUT-M1","Idle","40","37","93%","High","Unplanned Downtime","Shift B","Idle"
"ORD-082","6/18/2025","18","15:00:00","15.00","Cutting","CUT-M1","Working","40","36","90%","High","Low","Shift B","Working"
"ORD-082","6/18/2025","18","16:00:00","16.00","Cutting","CUT-M1","Working","40","38","95%","High","Low","Shift B","Working"
"ORD-082","6/18/2025","18","17:00:00","17.00","Cutting","CUT-M1","Working","40","35","88%","High","High","Shift B","Working"
"ORD-082","6/18/2025","18","18:00:00","18.00","Cutting","CUT-M1","Working","40","38","95%","High","High","Shift B","Working"
"ORD-082","6/18/2025","18","19:00:00","19.00","Cutting","CUT-M1","Working","40","36","90%","High","High","Shift B","Working"
"ORD-082","6/18/2025","18","20:00:00","20.00","Cutting","CUT-M1","Working","40","39","98%","High","High","Shift B","Working"
"ORD-082","6/18/2025","18","21:00:00","21.00","Cutting","CUT-M1","Working","40","39","98%","High","High","Shift B","Working"
"ORD-082","6/18/2025","18","22:00:00","22.00","Cutting","CUT-M1","Working","40","35","88%","High","Medium","Shift C","Working"
"ORD-082","6/18/2025","18","23:00:00","23.00","Cutting","CUT-M1","Working","40","37","93%","High","High","Shift C","Working"
"ORD-082","6/18/2025","18","0:00:00","0.00","Finishing","FIN-M4","Working","50","37","74%","High","Low","Shift C","Working"
"ORD-082","6/18/2025","18","2:00:00","2.00","Finishing","FIN-M4","Working","50","36","72%","High","Low","Shift C","Working"
"ORD-082","6/18/2025","18","3:00:00","3.00","Finishing","FIN-M4","Working","50","37","74%","High","Low","Shift C","Working"
"ORD-082","6/18/2025","18","5:00:00","5.00","Finishing","FIN-M4","Working","50","38","76%","High","Low","Shift C","Working"
"ORD-082","6/18/2025","18","6:00:00","6.00","Finishing","FIN-M4","Working","50","37","74%","High","Low","Shift A","Working"
"ORD-082","6/18/2025","18","8:00:00","8.00","Finishing","FIN-M4","Working","50","35","70%","High","Low","Shift A","Working"
"ORD-082","6/18/2025","18","9:00:00","9.00","Finishing","FIN-M4","Working","50","35","70%","High","Low","Shift A","Working"
"ORD-082","6/18/2025","18","12:00:00","12.00","Finishing","FIN-M4","Working","50","39","78%","High","Low","Shift A","Working"
"ORD-082","6/18/2025","18","13:00:00","13.00","Finishing","FIN-M4","Working","50","37","74%","High","Low","Shift A","Working"
"ORD-082","6/18/2025","18","14:00:00","14.00","Finishing","FIN-M4","Working","50","35","70%","High","Low","Shift B","Working"
"ORD-082","6/18/2025","18","17:00:00","17.00","Finishing","FIN-M4","Working","50","39","78%","High","Low","Shift B","Working"
"ORD-082","6/18/2025","18","18:00:00","18.00","Finishing","FIN-M4","Working","50","38","76%","High","Medium","Shift B","Working"
"ORD-082","6/18/2025","18","19:00:00","19.00","Finishing","FIN-M4","Working","50","39","78%","High","Low","Shift B","Working"
"ORD-082","6/18/2025","18","20:00:00","20.00","Finishing","FIN-M4","Working","50","39","78%","High","Low","Shift B","Working"
"ORD-082","6/18/2025","18","21:00:00","21.00","Finishing","FIN-M4","Working","50","35","70%","High","Low","Shift B","Working"
"ORD-082","6/18/2025","18","22:00:00","22.00","Finishing","FIN-M4","Working","50","39","78%","High","Low","Shift C","Working"
"ORD-082","6/18/2025","18","23:00:00","23.00","Finishing","FIN-M4","Working","50","37","74%","High","Low","Shift C","Working"
"ORD-082","6/18/2025","18","1:00:00","1.00","Vending","VEN-M3","Working","33","38","115%","High","High","Shift C","Working"
"ORD-082","6/18/2025","18","2:00:00","2.00","Vending","VEN-M3","Working","33","35","106%","High","Medium","Shift C","Working"
"ORD-082","6/18/2025","18","4:00:00","4.00","Vending","VEN-M3","Working","33","37","112%","High","High","Shift C","Working"
"ORD-082","6/18/2025","18","5:00:00","5.00","Vending","VEN-M3","Working","33","39","118%","High","High","Shift C","Working"
"ORD-082","6/18/2025","18","6:00:00","6.00","Vending","VEN-M3","Maintenance","33","39","118%","High","Unplanned Downtime","Shift A","Maintenance"
"ORD-082","6/18/2025","18","7:00:00","7.00","Vending","VEN-M3","Working","33","37","112%","High","Low","Shift A","Working"
"ORD-082","6/18/2025","18","8:00:00","8.00","Vending","VEN-M3","Working","33","39","118%","High","Low","Shift A","Working"
"ORD-082","6/18/2025","18","9:00:00","9.00","Vending","VEN-M3","Idle","33","36","109%","High","Unplanned Downtime","Shift A","Idle"
"ORD-082","6/18/2025","18","11:00:00","11.00","Vending","VEN-M3","Working","33","36","109%","High","High","Shift A","Working"
"ORD-082","6/18/2025","18","12:00:00","12.00","Vending","VEN-M3","Working","33","36","109%","High","Medium","Shift A","Working"
"ORD-082","6/18/2025","18","13:00:00","13.00","Vending","VEN-M3","Working","33","35","106%","High","High","Shift A","Working"
"ORD-082","6/18/2025","18","16:00:00","16.00","Vending","VEN-M3","Working","33","39","118%","High","Medium","Shift B","Working"
"ORD-082","6/18/2025","18","17:00:00","17.00","Vending","VEN-M3","Working","33","37","112%","High","High","Shift B","Working"
"ORD-082","6/18/2025","18","18:00:00","18.00","Vending","VEN-M3","Working","33","35","106%","High","High","Shift B","Working"
"ORD-082","6/18/2025","18","19:00:00","19.00","Vending","VEN-M3","Working","33","35","106%","High","High","Shift B","Working"
"ORD-082","6/18/2025","18","20:00:00","20.00","Vending","VEN-M3","Working","33","35","106%","High","High","Shift B","Working"
"ORD-082","6/18/2025","18","21:00:00","21.00","Vending","VEN-M3","Working","33","38","115%","High","Medium","Shift B","Working"
"ORD-082","6/18/2025","18","22:00:00","22.00","Vending","VEN-M3","Working","33","35","106%","High","High","Shift C","Working"
"ORD-082","6/18/2025","18","23:00:00","23.00","Vending","VEN-M3","Working","33","35","106%","High","High","Shift C","Working"
"ORD-083","6/18/2025","18","0:00:00","0.00","Cutting","CUT-M2","Working","40","37","93%","Medium","Medium","Shift C","Working"
"ORD-083","6/18/2025","18","1:00:00","1.00","Cutting","CUT-M2","Working","40","35","88%","Medium","Medium","Shift C","Working"
"ORD-083","6/18/2025","18","2:00:00","2.00","Cutting","CUT-M2","Working","40","35","88%","Medium","High","Shift C","Working"
"ORD-083","6/18/2025","18","3:00:00","3.00","Cutting","CUT-M2","Working","40","37","93%","Medium","High","Shift C","Working"
"ORD-083","6/18/2025","18","4:00:00","4.00","Cutting","CUT-M2","Working","40","38","95%","Medium","Medium","Shift C","Working"
"ORD-083","6/18/2025","18","5:00:00","5.00","Cutting","CUT-M2","Working","40","39","98%","Medium","High","Shift C","Working"
"ORD-083","6/18/2025","18","6:00:00","6.00","Cutting","CUT-M2","Working","40","39","98%","Medium","High","Shift A","Working"
"ORD-083","6/18/2025","18","7:00:00","7.00","Cutting","CUT-M2","Breakdown","40","37","93%","Medium","Unplanned Downtime","Shift A","Breakdown"
"ORD-083","6/18/2025","18","8:00:00","8.00","Cutting","CUT-M2","Working","40","35","88%","Medium","Low","Shift A","Working"
"ORD-083","6/18/2025","18","9:00:00","9.00","Cutting","CUT-M2","Working","40","37","93%","Medium","Low","Shift A","Working"
"ORD-083","6/18/2025","18","10:00:00","10.00","Cutting","CUT-M2","Working","40","38","95%","Medium","High","Shift A","Working"
"ORD-083","6/18/2025","18","11:00:00","11.00","Cutting","CUT-M2","Working","40","38","95%","Medium","High","Shift A","Working"
"ORD-083","6/18/2025","18","12:00:00","12.00","Cutting","CUT-M2","Working","40","39","98%","Medium","High","Shift A","Working"
"ORD-083","6/18/2025","18","13:00:00","13.00","Cutting","CUT-M2","Working","40","38","95%","Medium","High","Shift A","Working"
"ORD-083","6/18/2025","18","14:00:00","14.00","Cutting","CUT-M2","Working","40","39","98%","Medium","High","Shift B","Working"
"ORD-083","6/18/2025","18","15:00:00","15.00","Cutting","CUT-M2","Working","40","39","98%","Medium","High","Shift B","Working"
"ORD-083","6/18/2025","18","16:00:00","16.00","Cutting","CUT-M2","Working","40","37","93%","Medium","Medium","Shift B","Working"
"ORD-083","6/18/2025","18","17:00:00","17.00","Cutting","CUT-M2","Working","40","38","95%","Medium","High","Shift B","Working"
"ORD-083","6/18/2025","18","18:00:00","18.00","Cutting","CUT-M2","Working","40","38","95%","Medium","High","Shift B","Working"
"ORD-083","6/18/2025","18","19:00:00","19.00","Cutting","CUT-M2","Breakdown","40","38","95%","Medium","Unplanned Downtime","Shift B","Breakdown"
"ORD-083","6/18/2025","18","20:00:00","20.00","Cutting","CUT-M2","Working","40","39","98%","Medium","Low","Shift B","Working"
"ORD-083","6/18/2025","18","21:00:00","21.00","Cutting","CUT-M2","Working","40","38","95%","Medium","Low","Shift B","Working"
"ORD-083","6/18/2025","18","22:00:00","22.00","Cutting","CUT-M2","Working","40","35","88%","Medium","Medium","Shift C","Working"
"ORD-083","6/18/2025","18","23:00:00","23.00","Cutting","CUT-M2","Working","40","38","95%","Medium","High","Shift C","Working"
"ORD-083","6/18/2025","18","0:00:00","0.00","Finishing","FIN-M2","Working","50","36","72%","Medium","Low","Shift C","Working"
"ORD-083","6/18/2025","18","1:00:00","1.00","Finishing","FIN-M2","Working","50","39","78%","Medium","Low","Shift C","Working"
"ORD-083","6/18/2025","18","2:00:00","2.00","Finishing","FIN-M2","Working","50","39","78%","Medium","Low","Shift C","Working"
"ORD-083","6/18/2025","18","3:00:00","3.00","Finishing","FIN-M2","Working","50","39","78%","Medium","Low","Shift C","Working"
"ORD-083","6/18/2025","18","4:00:00","4.00","Finishing","FIN-M2","Working","50","36","72%","Medium","Low","Shift C","Working"
"ORD-083","6/18/2025","18","5:00:00","5.00","Finishing","FIN-M2","Working","50","37","74%","Medium","Low","Shift C","Working"
"ORD-083","6/18/2025","18","6:00:00","6.00","Finishing","FIN-M2","Working","50","37","74%","Medium","Low","Shift A","Working"
"ORD-083","6/18/2025","18","7:00:00","7.00","Finishing","FIN-M2","Working","50","38","76%","Medium","Low","Shift A","Working"
"ORD-083","6/18/2025","18","8:00:00","8.00","Finishing","FIN-M2","Working","50","37","74%","Medium","Low","Shift A","Working"
"ORD-083","6/18/2025","18","10:00:00","10.00","Finishing","FIN-M2","Maintenance","50","39","78%","Medium","Unplanned Downtime","Shift A","Maintenance"
"ORD-083","6/18/2025","18","11:00:00","11.00","Finishing","FIN-M2","Working","50","39","78%","Medium","Low","Shift A","Working"
"ORD-083","6/18/2025","18","12:00:00","12.00","Finishing","FIN-M2","Working","50","37","74%","Medium","Low","Shift A","Working"
"ORD-083","6/18/2025","18","13:00:00","13.00","Finishing","FIN-M2","Working","50","37","74%","Medium","Low","Shift A","Working"
"ORD-083","6/18/2025","18","14:00:00","14.00","Finishing","FIN-M2","Working","50","37","74%","Medium","Low","Shift B","Working"
"ORD-083","6/18/2025","18","15:00:00","15.00","Finishing","FIN-M2","Working","50","36","72%","Medium","Low","Shift B","Working"
"ORD-083","6/18/2025","18","16:00:00","16.00","Finishing","FIN-M2","Working","50","35","70%","Medium","Low","Shift B","Working"
"ORD-083","6/18/2025","18","17:00:00","17.00","Finishing","FIN-M2","Working","50","37","74%","Medium","Low","Shift B","Working"
"ORD-083","6/18/2025","18","18:00:00","18.00","Finishing","FIN-M2","Working","50","37","74%","Medium","Low","Shift B","Working"
"ORD-083","6/18/2025","18","19:00:00","19.00","Finishing","FIN-M2","Working","50","35","70%","Medium","Low","Shift B","Working"
"ORD-083","6/18/2025","18","20:00:00","20.00","Finishing","FIN-M2","Working","50","35","70%","Medium","Low","Shift B","Working"
"ORD-083","6/18/2025","18","23:00:00","23.00","Finishing","FIN-M2","Working","50","38","76%","Medium","Low","Shift C","Working"
"ORD-083","6/18/2025","18","0:00:00","0.00","Vending","VEN-M2","Working","33","37","112%","Medium","Low","Shift C","Working"
"ORD-083","6/18/2025","18","1:00:00","1.00","Vending","VEN-M2","Working","33","39","118%","Medium","High","Shift C","Working"
"ORD-083","6/18/2025","18","2:00:00","2.00","Vending","VEN-M2","Working","33","37","112%","Medium","High","Shift C","Working"
"ORD-083","6/18/2025","18","3:00:00","3.00","Vending","VEN-M2","Working","33","38","115%","Medium","High","Shift C","Working"
"ORD-083","6/18/2025","18","4:00:00","4.00","Vending","VEN-M2","Working","33","38","115%","Medium","High","Shift C","Working"
"ORD-083","6/18/2025","18","5:00:00","5.00","Vending","VEN-M2","Working","33","38","115%","Medium","High","Shift C","Working"
"ORD-083","6/18/2025","18","6:00:00","6.00","Vending","VEN-M2","Working","33","35","106%","Medium","Medium","Shift A","Working"
"ORD-083","6/18/2025","18","7:00:00","7.00","Vending","VEN-M2","Working","33","35","106%","Medium","High","Shift A","Working"
"ORD-083","6/18/2025","18","9:00:00","9.00","Vending","VEN-M2","Working","33","35","106%","Medium","High","Shift A","Working"
"ORD-083","6/18/2025","18","10:00:00","10.00","Vending","VEN-M2","Working","33","35","106%","Medium","High","Shift A","Working"
"ORD-083","6/18/2025","18","11:00:00","11.00","Vending","VEN-M2","Working","33","35","106%","Medium","High","Shift A","Working"
"ORD-083","6/18/2025","18","12:00:00","12.00","Vending","VEN-M2","Working","33","37","112%","Medium","High","Shift A","Working"
"ORD-083","6/18/2025","18","13:00:00","13.00","Vending","VEN-M2","Working","33","36","109%","Medium","High","Shift A","Working"
"ORD-083","6/18/2025","18","14:00:00","14.00","Vending","VEN-M2","Working","33","37","112%","Medium","High","Shift B","Working"
"ORD-083","6/18/2025","18","15:00:00","15.00","Vending","VEN-M2","Working","33","35","106%","Medium","High","Shift B","Working"
"ORD-083","6/18/2025","18","16:00:00","16.00","Vending","VEN-M2","Working","33","39","118%","Medium","High","Shift B","Working"
"ORD-083","6/18/2025","18","17:00:00","17.00","Vending","VEN-M2","Working","33","35","106%","Medium","High","Shift B","Working"
"ORD-083","6/18/2025","18","18:00:00","18.00","Vending","VEN-M2","Working","33","39","118%","Medium","High","Shift B","Working"
"ORD-083","6/18/2025","18","19:00:00","19.00","Vending","VEN-M2","Working","33","37","112%","Medium","Medium","Shift B","Working"
"ORD-083","6/18/2025","18","21:00:00","21.00","Vending","VEN-M2","Breakdown","33","35","106%","Medium","Unplanned Downtime","Shift B","Breakdown"
"ORD-083","6/18/2025","18","22:00:00","22.00","Vending","VEN-M2","Working","33","37","112%","Medium","Low","Shift C","Working"
"ORD-083","6/18/2025","18","23:00:00","23.00","Vending","VEN-M2","Working","33","39","118%","Medium","Low","Shift C","Working"
"ORD-084","6/18/2025","18","0:00:00","0.00","Cutting","CUT-M4","Working","40","37","93%","High","High","Shift C","Working"
"ORD-084","6/18/2025","18","1:00:00","1.00","Cutting","CUT-M4","Working","40","35","88%","High","High","Shift C","Working"
"ORD-084","6/18/2025","18","2:00:00","2.00","Cutting","CUT-M4","Working","40","39","98%","High","High","Shift C","Working"
"ORD-084","6/18/2025","18","3:00:00","3.00","Cutting","CUT-M4","Working","40","37","93%","High","High","Shift C","Working"
"ORD-084","6/18/2025","18","4:00:00","4.00","Cutting","CUT-M4","Working","40","36","90%","High","High","Shift C","Working"
"ORD-084","6/18/2025","18","5:00:00","5.00","Cutting","CUT-M4","Working","40","35","88%","High","Medium","Shift C","Working"
"ORD-084","6/18/2025","18","6:00:00","6.00","Cutting","CUT-M4","Working","40","37","93%","High","High","Shift A","Working"
"ORD-084","6/18/2025","18","7:00:00","7.00","Cutting","CUT-M4","Working","40","37","93%","High","High","Shift A","Working"
"ORD-084","6/18/2025","18","8:00:00","8.00","Cutting","CUT-M4","Working","40","35","88%","High","Medium","Shift A","Working"
"ORD-084","6/18/2025","18","9:00:00","9.00","Cutting","CUT-M4","Working","40","38","95%","High","High","Shift A","Working"
"ORD-084","6/18/2025","18","10:00:00","10.00","Cutting","CUT-M4","Working","40","39","98%","High","High","Shift A","Working"
"ORD-084","6/18/2025","18","11:00:00","11.00","Cutting","CUT-M4","Working","40","39","98%","High","Medium","Shift A","Working"
"ORD-084","6/18/2025","18","12:00:00","12.00","Cutting","CUT-M4","Working","40","38","95%","High","High","Shift A","Working"
"ORD-084","6/18/2025","18","13:00:00","13.00","Cutting","CUT-M4","Working","40","36","90%","High","High","Shift A","Working"
"ORD-084","6/18/2025","18","14:00:00","14.00","Cutting","CUT-M4","Working","40","39","98%","High","High","Shift B","Working"
"ORD-084","6/18/2025","18","15:00:00","15.00","Cutting","CUT-M4","Working","40","37","93%","High","Medium","Shift B","Working"
"ORD-084","6/18/2025","18","16:00:00","16.00","Cutting","CUT-M4","Working","40","39","98%","High","High","Shift B","Working"
"ORD-084","6/18/2025","18","17:00:00","17.00","Cutting","CUT-M4","Breakdown","40","38","95%","High","Unplanned Downtime","Shift B","Breakdown"
"ORD-084","6/18/2025","18","18:00:00","18.00","Cutting","CUT-M4","Working","40","38","95%","High","Low","Shift B","Working"
"ORD-084","6/18/2025","18","19:00:00","19.00","Cutting","CUT-M4","Working","40","36","90%","High","Low","Shift B","Working"
"ORD-084","6/18/2025","18","20:00:00","20.00","Cutting","CUT-M4","Working","40","38","95%","High","Medium","Shift B","Working"
"ORD-084","6/18/2025","18","21:00:00","21.00","Cutting","CUT-M4","Working","40","38","95%","High","High","Shift B","Working"
"ORD-084","6/18/2025","18","22:00:00","22.00","Cutting","CUT-M4","Working","40","37","93%","High","High","Shift C","Working"
"ORD-084","6/18/2025","18","23:00:00","23.00","Cutting","CUT-M4","Working","40","36","90%","High","High","Shift C","Working"
"ORD-084","6/18/2025","18","0:00:00","0.00","Finishing","FIN-M2","Working","50","39","78%","High","Low","Shift C","Working"
"ORD-084","6/18/2025","18","1:00:00","1.00","Finishing","FIN-M2","Working","50","38","76%","High","Low","Shift C","Working"
"ORD-084","6/18/2025","18","2:00:00","2.00","Finishing","FIN-M2","Working","50","35","70%","High","Low","Shift C","Working"
"ORD-084","6/18/2025","18","3:00:00","3.00","Finishing","FIN-M2","Working","50","37","74%","High","Low","Shift C","Working"
"ORD-084","6/18/2025","18","4:00:00","4.00","Finishing","FIN-M2","Working","50","37","74%","High","Low","Shift C","Working"
"ORD-084","6/18/2025","18","5:00:00","5.00","Finishing","FIN-M2","Working","50","38","76%","High","Low","Shift C","Working"
"ORD-084","6/18/2025","18","6:00:00","6.00","Finishing","FIN-M2","Working","50","36","72%","High","Low","Shift A","Working"
"ORD-084","6/18/2025","18","7:00:00","7.00","Finishing","FIN-M2","Breakdown","50","35","70%","High","Unplanned Downtime","Shift A","Breakdown"
"ORD-084","6/18/2025","18","8:00:00","8.00","Finishing","FIN-M2","Working","50","37","74%","High","Low","Shift A","Working"
"ORD-084","6/18/2025","18","9:00:00","9.00","Finishing","FIN-M2","Working","50","36","72%","High","Low","Shift A","Working"
"ORD-084","6/18/2025","18","10:00:00","10.00","Finishing","FIN-M2","Working","50","38","76%","High","Low","Shift A","Working"
"ORD-084","6/18/2025","18","11:00:00","11.00","Finishing","FIN-M2","Working","50","37","74%","High","Low","Shift A","Working"
"ORD-084","6/18/2025","18","13:00:00","13.00","Finishing","FIN-M2","Working","50","39","78%","High","Low","Shift A","Working"
"ORD-084","6/18/2025","18","14:00:00","14.00","Finishing","FIN-M2","Working","50","37","74%","High","Low","Shift B","Working"
"ORD-084","6/18/2025","18","15:00:00","15.00","Finishing","FIN-M2","Working","50","37","74%","High","Low","Shift B","Working"
"ORD-084","6/18/2025","18","16:00:00","16.00","Finishing","FIN-M2","Working","50","36","72%","High","Low","Shift B","Working"
"ORD-084","6/18/2025","18","17:00:00","17.00","Finishing","FIN-M2","Breakdown","50","35","70%","High","Unplanned Downtime","Shift B","Breakdown"
"ORD-084","6/18/2025","18","20:00:00","20.00","Finishing","FIN-M2","Working","50","36","72%","High","Low","Shift B","Working"
"ORD-084","6/18/2025","18","21:00:00","21.00","Finishing","FIN-M2","Idle","50","39","78%","High","Unplanned Downtime","Shift B","Idle"
"ORD-084","6/18/2025","18","22:00:00","22.00","Finishing","FIN-M2","Working","50","35","70%","High","Low","Shift C","Working"
"ORD-084","6/18/2025","18","23:00:00","23.00","Finishing","FIN-M2","Working","50","39","78%","High","Low","Shift C","Working"
"ORD-084","6/18/2025","18","0:00:00","0.00","Vending","VEN-M3","Working","33","39","118%","High","High","Shift C","Working"
"ORD-084","6/18/2025","18","1:00:00","1.00","Vending","VEN-M3","Working","33","35","106%","High","High","Shift C","Working"
"ORD-084","6/18/2025","18","2:00:00","2.00","Vending","VEN-M3","Working","33","36","109%","High","High","Shift C","Working"
"ORD-084","6/18/2025","18","3:00:00","3.00","Vending","VEN-M3","Working","33","35","106%","High","High","Shift C","Working"
"ORD-084","6/18/2025","18","4:00:00","4.00","Vending","VEN-M3","Working","33","36","109%","High","High","Shift C","Working"
"ORD-084","6/18/2025","18","5:00:00","5.00","Vending","VEN-M3","Working","33","38","115%","High","High","Shift C","Working"
"ORD-084","6/18/2025","18","6:00:00","6.00","Vending","VEN-M3","Working","33","36","109%","High","High","Shift A","Working"
"ORD-084","6/18/2025","18","7:00:00","7.00","Vending","VEN-M3","Working","33","37","112%","High","High","Shift A","Working"
"ORD-084","6/18/2025","18","8:00:00","8.00","Vending","VEN-M3","Working","33","37","112%","High","High","Shift A","Working"
"ORD-084","6/18/2025","18","9:00:00","9.00","Vending","VEN-M3","Working","33","37","112%","High","Medium","Shift A","Working"
"ORD-084","6/18/2025","18","10:00:00","10.00","Vending","VEN-M3","Working","33","37","112%","High","High","Shift A","Working"
"ORD-084","6/18/2025","18","11:00:00","11.00","Vending","VEN-M3","Maintenance","33","38","115%","High","Unplanned Downtime","Shift A","Maintenance"
"ORD-084","6/18/2025","18","12:00:00","12.00","Vending","VEN-M3","Working","33","36","109%","High","Low","Shift A","Working"
"ORD-084","6/18/2025","18","13:00:00","13.00","Vending","VEN-M3","Working","33","35","106%","High","Low","Shift A","Working"
"ORD-084","6/18/2025","18","14:00:00","14.00","Vending","VEN-M3","Working","33","38","115%","High","High","Shift B","Working"
"ORD-084","6/18/2025","18","15:00:00","15.00","Vending","VEN-M3","Working","33","36","109%","High","High","Shift B","Working"
"ORD-084","6/18/2025","18","16:00:00","16.00","Vending","VEN-M3","Working","33","38","115%","High","High","Shift B","Working"
"ORD-084","6/18/2025","18","17:00:00","17.00","Vending","VEN-M3","Maintenance","33","36","109%","High","Unplanned Downtime","Shift B","Maintenance"
"ORD-084","6/18/2025","18","19:00:00","19.00","Vending","VEN-M3","Working","33","38","115%","High","Low","Shift B","Working"
"ORD-084","6/18/2025","18","20:00:00","20.00","Vending","VEN-M3","Working","33","35","106%","High","Low","Shift B","Working"
"ORD-084","6/18/2025","18","21:00:00","21.00","Vending","VEN-M3","Working","33","38","115%","High","High","Shift B","Working"
"ORD-084","6/18/2025","18","22:00:00","22.00","Vending","VEN-M3","Working","33","38","115%","High","High","Shift C","Working"
"ORD-084","6/18/2025","18","23:00:00","23.00","Vending","VEN-M3","Working","33","36","109%","High","High","Shift C","Working"
"ORD-085","6/18/2025","18","0:00:00","0.00","Cutting","CUT-M3","Working","40","37","93%","High","Low","Shift C","Working"
"ORD-085","6/18/2025","18","1:00:00","1.00","Cutting","CUT-M3","Working","40","36","90%","High","Low","Shift C","Working"
"ORD-085","6/18/2025","18","2:00:00","2.00","Cutting","CUT-M3","Working","40","36","90%","High","High","Shift C","Working"
"ORD-085","6/18/2025","18","3:00:00","3.00","Cutting","CUT-M3","Working","40","38","95%","High","High","Shift C","Working"
"ORD-085","6/18/2025","18","4:00:00","4.00","Cutting","CUT-M3","Working","40","38","95%","High","High","Shift C","Working"
"ORD-085","6/18/2025","18","5:00:00","5.00","Cutting","CUT-M3","Breakdown","40","39","98%","High","Unplanned Downtime","Shift C","Breakdown"
"ORD-085","6/18/2025","18","6:00:00","6.00","Cutting","CUT-M3","Working","40","36","90%","High","Low","Shift A","Working"
"ORD-085","6/18/2025","18","7:00:00","7.00","Cutting","CUT-M3","Idle","40","38","95%","High","Unplanned Downtime","Shift A","Idle"
"ORD-085","6/18/2025","18","8:00:00","8.00","Cutting","CUT-M3","Idle","40","36","90%","High","Unplanned Downtime","Shift A","Idle"
"ORD-085","6/18/2025","18","9:00:00","9.00","Cutting","CUT-M3","Idle","40","37","93%","High","Unplanned Downtime","Shift A","Idle"
"ORD-085","6/18/2025","18","10:00:00","10.00","Cutting","CUT-M3","Working","40","37","93%","High","Low","Shift A","Working"
"ORD-085","6/18/2025","18","11:00:00","11.00","Cutting","CUT-M3","Working","40","37","93%","High","High","Shift A","Working"
"ORD-085","6/18/2025","18","12:00:00","12.00","Cutting","CUT-M3","Working","40","39","98%","High","High","Shift A","Working"
"ORD-085","6/18/2025","18","13:00:00","13.00","Cutting","CUT-M3","Working","40","37","93%","High","High","Shift A","Working"
"ORD-085","6/18/2025","18","14:00:00","14.00","Cutting","CUT-M3","Working","40","38","95%","High","High","Shift B","Working"
"ORD-085","6/18/2025","18","15:00:00","15.00","Cutting","CUT-M3","Breakdown","40","36","90%","High","Unplanned Downtime","Shift B","Breakdown"
"ORD-085","6/18/2025","18","16:00:00","16.00","Cutting","CUT-M3","Working","40","36","90%","High","Low","Shift B","Working"
"ORD-085","6/18/2025","18","17:00:00","17.00","Cutting","CUT-M3","Working","40","39","98%","High","Low","Shift B","Working"
"ORD-085","6/18/2025","18","18:00:00","18.00","Cutting","CUT-M3","Working","40","38","95%","High","High","Shift B","Working"
"ORD-085","6/18/2025","18","19:00:00","19.00","Cutting","CUT-M3","Working","40","38","95%","High","High","Shift B","Working"
"ORD-085","6/18/2025","18","20:00:00","20.00","Cutting","CUT-M3","Working","40","35","88%","High","High","Shift B","Working"
"ORD-085","6/18/2025","18","21:00:00","21.00","Cutting","CUT-M3","Maintenance","40","38","95%","High","Unplanned Downtime","Shift B","Maintenance"
"ORD-085","6/18/2025","18","22:00:00","22.00","Cutting","CUT-M3","Working","40","36","90%","High","Low","Shift C","Working"
