Order_ID,Timestamp,Day,Time,Hour,Process,Machine_ID,Status_x,Target_Production,Actual_Production,Utilization (%),Priority,Utilastion Split,Date,Shift,Machine_Status,Quantity
ORD-004,25-06-2025,25,21:00:00,21.00,Cutting,CUT-M4,Maintenance,40,0,0,Low,Unplanned Downtime,25-06-2025,Shift B,Maintenance,9600
ORD-004,25-06-2025,25,22:00:00,22.00,Cutting,CUT-M4,Working,40,16,40,Low,Low,25-06-2025,Shift C,Working,9600
ORD-004,25-06-2025,25,23:00:00,23.00,Cutting,CUT-M4,Working,40,22,55,Low,Low,25-06-2025,Shift C,Working,9600
ORD-004,26-06-2025,26,00:00:00,0.00,Cutting,CUT-M4,Working,40,34,85,Low,Medium,26-06-2025,Shift C,Working,9600
ORD-004,26-06-2025,26,01:00:00,1.00,Cutting,CUT-M4,Working,40,38,95,Low,High,26-06-2025,Shift C,Working,9600
ORD-004,26-06-2025,26,02:00:00,2.00,Cutting,CUT-M4,Working,40,41,102.5,Low,High,26-06-2025,Shift C,Working,9600
ORD-004,26-06-2025,26,03:00:00,3.00,Cutting,CUT-M4,Working,40,36,90,Low,High,26-06-2025,Shift C,Working,9600
ORD-004,26-06-2025,26,04:00:00,4.00,Cutting,CUT-M4,Working,40,38,95,Low,High,26-06-2025,Shift C,Working,9600
ORD-004,26-06-2025,26,05:00:00,5.00,Cutting,CUT-M4,Working,40,37,92.5,Low,High,26-06-2025,Shift C,Working,9600
ORD-004,26-06-2025,26,06:00:00,6.00,Cutting,CUT-M4,Working,40,34,85,Low,Medium,26-06-2025,Shift A,Working,9600
ORD-004,26-06-2025,26,07:00:00,7.00,Cutting,CUT-M4,Working,40,40,100,Low,High,26-06-2025,Shift A,Working,9600
ORD-004,26-06-2025,26,08:00:00,8.00,Cutting,CUT-M4,Working,40,39,97.5,Low,High,26-06-2025,Shift A,Working,9600
ORD-004,26-06-2025,26,09:00:00,9.00,Cutting,CUT-M4,Maintenance,40,0,0,Low,Unplanned Downtime,26-06-2025,Shift A,Maintenance,9600
ORD-004,26-06-2025,26,10:00:00,10.00,Cutting,CUT-M4,Working,40,23,57.5,Low,Low,26-06-2025,Shift A,Working,9600
ORD-004,26-06-2025,26,11:00:00,11.00,Cutting,CUT-M4,Working,40,16,40,Low,Low,26-06-2025,Shift A,Working,9600
ORD-004,26-06-2025,26,12:00:00,12.00,Cutting,CUT-M4,Working,40,37,92.5,Low,High,26-06-2025,Shift A,Working,9600
ORD-004,26-06-2025,26,13:00:00,13.00,Cutting,CUT-M4,Working,40,37,92.5,Low,High,26-06-2025,Shift A,Working,9600
ORD-004,26-06-2025,26,14:00:00,14.00,Cutting,CUT-M4,Working,40,39,97.5,Low,High,26-06-2025,Shift B,Working,9600
ORD-004,26-06-2025,26,15:00:00,15.00,Cutting,CUT-M4,Working,40,41,102.5,Low,High,26-06-2025,Shift B,Working,9600
ORD-004,26-06-2025,26,16:00:00,16.00,Cutting,CUT-M4,Working,40,37,92.5,Low,High,26-06-2025,Shift B,Working,9600
ORD-004,26-06-2025,26,17:00:00,17.00,Cutting,CUT-M4,Working,40,36,90,Low,High,26-06-2025,Shift B,Working,9600
ORD-004,26-06-2025,26,18:00:00,18.00,Cutting,CUT-M4,Maintenance,40,0,0,Low,Unplanned Downtime,26-06-2025,Shift B,Maintenance,9600
ORD-004,26-06-2025,26,19:00:00,19.00,Cutting,CUT-M4,Working,40,23,57.5,Low,Low,26-06-2025,Shift B,Working,9600
ORD-004,26-06-2025,26,20:00:00,20.00,Cutting,CUT-M4,Working,40,23,57.5,Low,Low,26-06-2025,Shift B,Working,9600
ORD-004,26-06-2025,26,21:00:00,21.00,Cutting,CUT-M4,Working,40,34,85,Low,Medium,26-06-2025,Shift B,Working,9600
ORD-004,26-06-2025,26,22:00:00,22.00,Cutting,CUT-M4,Working,40,35,87.5,Low,High,26-06-2025,Shift C,Working,9600
ORD-004,26-06-2025,26,23:00:00,23.00,Cutting,CUT-M4,Maintenance,40,0,0,Low,Unplanned Downtime,26-06-2025,Shift C,Maintenance,9600
ORD-004,27-06-2025,27,00:00:00,0.00,Cutting,CUT-M4,Working,40,22,55,Low,Low,27-06-2025,Shift C,Working,9600
ORD-004,27-06-2025,27,01:00:00,1.00,Cutting,CUT-M4,Working,40,19,47.5,Low,Low,27-06-2025,Shift C,Working,9600
ORD-004,27-06-2025,27,02:00:00,2.00,Cutting,CUT-M4,Working,40,36,90,Low,High,27-06-2025,Shift C,Working,9600
ORD-004,27-06-2025,27,03:00:00,3.00,Cutting,CUT-M4,Working,40,36,90,Low,High,27-06-2025,Shift C,Working,9600
ORD-004,27-06-2025,27,04:00:00,4.00,Cutting,CUT-M4,Working,40,38,95,Low,High,27-06-2025,Shift C,Working,9600
ORD-004,27-06-2025,27,05:00:00,5.00,Cutting,CUT-M4,Working,40,37,92.5,Low,High,27-06-2025,Shift C,Working,9600
ORD-004,27-06-2025,27,06:00:00,6.00,Cutting,CUT-M4,Working,40,36,90,Low,High,27-06-2025,Shift A,Working,9600
ORD-004,27-06-2025,27,07:00:00,7.00,Cutting,CUT-M4,Working,40,34,85,Low,Medium,27-06-2025,Shift A,Working,9600
ORD-004,27-06-2025,27,08:00:00,8.00,Cutting,CUT-M4,Working,40,36,90,Low,High,27-06-2025,Shift A,Working,9600
ORD-004,27-06-2025,27,09:00:00,9.00,Cutting,CUT-M4,Working,40,36,90,Low,High,27-06-2025,Shift A,Working,9600
ORD-004,27-06-2025,27,10:00:00,10.00,Cutting,CUT-M4,Working,40,38,95,Low,High,27-06-2025,Shift A,Working,9600
ORD-004,27-06-2025,27,11:00:00,11.00,Cutting,CUT-M4,Breakdown,40,0,0,Low,Unplanned Downtime,27-06-2025,Shift A,Breakdown,9600
ORD-004,27-06-2025,27,12:00:00,12.00,Cutting,CUT-M4,Working,40,19,47.5,Low,Low,27-06-2025,Shift A,Working,9600
ORD-004,27-06-2025,27,13:00:00,13.00,Cutting,CUT-M4,Working,40,16,40,Low,Low,27-06-2025,Shift A,Working,9600
ORD-004,27-06-2025,27,14:00:00,14.00,Cutting,CUT-M4,Working,40,37,92.5,Low,High,27-06-2025,Shift B,Working,9600
ORD-004,27-06-2025,27,15:00:00,15.00,Cutting,CUT-M4,Working,40,34,85,Low,Medium,27-06-2025,Shift B,Working,9600
ORD-004,27-06-2025,27,16:00:00,16.00,Cutting,CUT-M4,Working,40,34,85,Low,Medium,27-06-2025,Shift B,Working,9600
ORD-004,27-06-2025,27,17:00:00,17.00,Cutting,CUT-M4,Working,40,34,85,Low,Medium,27-06-2025,Shift B,Working,9600
ORD-004,27-06-2025,27,18:00:00,18.00,Cutting,CUT-M4,Working,40,34,85,Low,Medium,27-06-2025,Shift B,Working,9600
ORD-004,27-06-2025,27,19:00:00,19.00,Cutting,CUT-M4,Working,40,36,90,Low,High,27-06-2025,Shift B,Working,9600
ORD-004,27-06-2025,27,20:00:00,20.00,Cutting,CUT-M4,Working,40,39,97.5,Low,High,27-06-2025,Shift B,Working,9600
ORD-004,27-06-2025,27,21:00:00,21.00,Cutting,CUT-M4,Working,40,40,100,Low,High,27-06-2025,Shift B,Working,9600
ORD-004,27-06-2025,27,22:00:00,22.00,Cutting,CUT-M4,Working,40,39,97.5,Low,High,27-06-2025,Shift C,Working,9600
ORD-004,27-06-2025,27,23:00:00,23.00,Cutting,CUT-M4,Working,40,37,92.5,Low,High,27-06-2025,Shift C,Working,9600
ORD-004,28-06-2025,28,00:00:00,0.00,Cutting,CUT-M4,Working,40,36,90,Low,High,28-06-2025,Shift C,Working,9600
ORD-004,28-06-2025,28,01:00:00,1.00,Cutting,CUT-M4,Working,40,40,100,Low,High,28-06-2025,Shift C,Working,9600
ORD-004,28-06-2025,28,02:00:00,2.00,Cutting,CUT-M4,Working,40,37,92.5,Low,High,28-06-2025,Shift C,Working,9600
ORD-004,28-06-2025,28,03:00:00,3.00,Cutting,CUT-M4,Maintenance,40,0,0,Low,Unplanned Downtime,28-06-2025,Shift C,Maintenance,9600
ORD-004,28-06-2025,28,04:00:00,4.00,Cutting,CUT-M4,Working,40,18,45,Low,Low,28-06-2025,Shift C,Working,9600
ORD-004,28-06-2025,28,05:00:00,5.00,Cutting,CUT-M4,Working,40,16,40,Low,Low,28-06-2025,Shift C,Working,9600
ORD-004,28-06-2025,28,06:00:00,6.00,Cutting,CUT-M4,Working,40,35,87.5,Low,High,28-06-2025,Shift A,Working,9600
ORD-004,28-06-2025,28,07:00:00,7.00,Cutting,CUT-M4,Working,40,40,100,Low,High,28-06-2025,Shift A,Working,9600
ORD-004,28-06-2025,28,08:00:00,8.00,Cutting,CUT-M4,Working,40,39,97.5,Low,High,28-06-2025,Shift A,Working,9600
ORD-004,28-06-2025,28,09:00:00,9.00,Cutting,CUT-M4,Working,40,39,97.5,Low,High,28-06-2025,Shift A,Working,9600
ORD-004,28-06-2025,28,10:00:00,10.00,Cutting,CUT-M4,Working,40,40,100,Low,High,28-06-2025,Shift A,Working,9600
ORD-004,28-06-2025,28,11:00:00,11.00,Cutting,CUT-M4,Working,40,41,102.5,Low,High,28-06-2025,Shift A,Working,9600
ORD-004,28-06-2025,28,12:00:00,12.00,Cutting,CUT-M4,Breakdown,40,0,0,Low,Unplanned Downtime,28-06-2025,Shift A,Breakdown,9600
ORD-004,28-06-2025,28,13:00:00,13.00,Cutting,CUT-M4,Working,40,19,47.5,Low,Low,28-06-2025,Shift A,Working,9600
ORD-004,28-06-2025,28,14:00:00,14.00,Cutting,CUT-M4,Working,40,18,45,Low,Low,28-06-2025,Shift B,Working,9600
ORD-004,28-06-2025,28,15:00:00,15.00,Cutting,CUT-M4,Working,40,40,100,Low,High,28-06-2025,Shift B,Working,9600
ORD-004,28-06-2025,28,16:00:00,16.00,Cutting,CUT-M4,Working,40,39,97.5,Low,High,28-06-2025,Shift B,Working,9600
ORD-004,28-06-2025,28,17:00:00,17.00,Cutting,CUT-M4,Working,40,36,90,Low,High,28-06-2025,Shift B,Working,9600
ORD-004,28-06-2025,28,18:00:00,18.00,Cutting,CUT-M4,Working,40,35,87.5,Low,High,28-06-2025,Shift B,Working,9600
ORD-004,28-06-2025,28,19:00:00,19.00,Cutting,CUT-M4,Maintenance,40,0,0,Low,Unplanned Downtime,28-06-2025,Shift B,Maintenance,9600
ORD-004,28-06-2025,28,20:00:00,20.00,Cutting,CUT-M4,Working,40,21,52.5,Low,Low,28-06-2025,Shift B,Working,9600
ORD-004,28-06-2025,28,21:00:00,21.00,Cutting,CUT-M4,Working,40,21,52.5,Low,Low,28-06-2025,Shift B,Working,9600
ORD-004,28-06-2025,28,22:00:00,22.00,Cutting,CUT-M4,Working,40,41,102.5,Low,High,28-06-2025,Shift C,Working,9600
ORD-004,28-06-2025,28,23:00:00,23.00,Cutting,CUT-M4,Working,40,34,85,Low,Medium,28-06-2025,Shift C,Working,9600
ORD-004,19-06-2025,19,03:00:00,3.00,Finishing,FIN-M4,Working,50,29,58,Low,Low,19-06-2025,Shift C,Working,9600
ORD-004,19-06-2025,19,04:00:00,4.00,Finishing,FIN-M4,Working,50,32,64,Low,Low,19-06-2025,Shift C,Working,9600
ORD-004,19-06-2025,19,05:00:00,5.00,Finishing,FIN-M4,Working,50,31,62,Low,Low,19-06-2025,Shift C,Working,9600
ORD-004,19-06-2025,19,06:00:00,6.00,Finishing,FIN-M4,Breakdown,50,0,0,Low,Unplanned Downtime,19-06-2025,Shift A,Breakdown,9600
ORD-004,19-06-2025,19,07:00:00,7.00,Finishing,FIN-M4,Working,50,21,42,Low,Low,19-06-2025,Shift A,Working,9600
ORD-004,19-06-2025,19,10:00:00,10.00,Finishing,FIN-M4,Idle,50,0,0,Low,Unplanned Downtime,19-06-2025,Shift A,Idle,9600
ORD-004,19-06-2025,19,11:00:00,11.00,Finishing,FIN-M4,Working,50,21,42,Low,Low,19-06-2025,Shift A,Working,9600
ORD-004,19-06-2025,19,12:00:00,12.00,Finishing,FIN-M4,Working,50,26,52,Low,Low,19-06-2025,Shift A,Working,9600
ORD-004,19-06-2025,19,13:00:00,13.00,Finishing,FIN-M4,Working,50,28,56,Low,Low,19-06-2025,Shift A,Working,9600
ORD-004,19-06-2025,19,14:00:00,14.00,Finishing,FIN-M4,Working,50,27,54,Low,Low,19-06-2025,Shift B,Working,9600
ORD-004,19-06-2025,19,15:00:00,15.00,Finishing,FIN-M4,Working,50,29,58,Low,Low,19-06-2025,Shift B,Working,9600
ORD-004,19-06-2025,19,18:00:00,18.00,Finishing,FIN-M4,Working,50,29,58,Low,Low,19-06-2025,Shift B,Working,9600
ORD-004,19-06-2025,19,19:00:00,19.00,Finishing,FIN-M4,Working,50,29,58,Low,Low,19-06-2025,Shift B,Working,9600
ORD-004,19-06-2025,19,21:00:00,21.00,Finishing,FIN-M4,Breakdown,50,0,0,Low,Unplanned Downtime,19-06-2025,Shift B,Breakdown,9600
ORD-004,19-06-2025,19,22:00:00,22.00,Finishing,FIN-M4,Working,50,23,46,Low,Low,19-06-2025,Shift C,Working,9600
ORD-004,19-06-2025,19,23:00:00,23.00,Finishing,FIN-M4,Working,50,27,54,Low,Low,19-06-2025,Shift C,Working,9600
ORD-004,20-06-2025,20,01:00:00,1.00,Finishing,FIN-M4,Working,50,29,58,Low,Low,20-06-2025,Shift C,Working,9600
ORD-004,20-06-2025,20,02:00:00,2.00,Finishing,FIN-M4,Working,50,29,58,Low,Low,20-06-2025,Shift C,Working,9600
ORD-004,20-06-2025,20,04:00:00,4.00,Finishing,FIN-M4,Working,50,29,58,Low,Low,20-06-2025,Shift C,Working,9600
ORD-004,20-06-2025,20,05:00:00,5.00,Finishing,FIN-M4,Working,50,33,66,Low,Low,20-06-2025,Shift C,Working,9600
ORD-004,20-06-2025,20,06:00:00,6.00,Finishing,FIN-M4,Working,50,24,48,Low,Low,20-06-2025,Shift A,Working,9600
ORD-004,20-06-2025,20,07:00:00,7.00,Finishing,FIN-M4,Working,50,27,54,Low,Low,20-06-2025,Shift A,Working,9600
ORD-004,20-06-2025,20,08:00:00,8.00,Finishing,FIN-M4,Working,50,28,56,Low,Low,20-06-2025,Shift A,Working,9600
ORD-004,20-06-2025,20,10:00:00,10.00,Finishing,FIN-M4,Working,50,27,54,Low,Low,20-06-2025,Shift A,Working,9600
ORD-004,20-06-2025,20,11:00:00,11.00,Finishing,FIN-M4,Working,50,26,52,Low,Low,20-06-2025,Shift A,Working,9600
ORD-004,20-06-2025,20,12:00:00,12.00,Finishing,FIN-M4,Working,50,30,60,Low,Low,20-06-2025,Shift A,Working,9600
ORD-004,20-06-2025,20,13:00:00,13.00,Finishing,FIN-M4,Working,50,28,56,Low,Low,20-06-2025,Shift A,Working,9600
ORD-004,20-06-2025,20,14:00:00,14.00,Finishing,FIN-M4,Working,50,26,52,Low,Low,20-06-2025,Shift B,Working,9600
ORD-004,20-06-2025,20,15:00:00,15.00,Finishing,FIN-M4,Working,50,27,54,Low,Low,20-06-2025,Shift B,Working,9600
ORD-004,20-06-2025,20,16:00:00,16.00,Finishing,FIN-M4,Working,50,34,68,Low,Low,20-06-2025,Shift B,Working,9600
ORD-004,20-06-2025,20,18:00:00,18.00,Finishing,FIN-M4,Working,50,30,60,Low,Low,20-06-2025,Shift B,Working,9600
ORD-004,20-06-2025,20,19:00:00,19.00,Finishing,FIN-M4,Working,50,34,68,Low,Low,20-06-2025,Shift B,Working,9600
ORD-004,20-06-2025,20,20:00:00,20.00,Finishing,FIN-M4,Working,50,31,62,Low,Low,20-06-2025,Shift B,Working,9600
ORD-004,20-06-2025,20,21:00:00,21.00,Finishing,FIN-M4,Working,50,27,54,Low,Low,20-06-2025,Shift B,Working,9600
ORD-004,20-06-2025,20,22:00:00,22.00,Finishing,FIN-M4,Working,50,29,58,Low,Low,20-06-2025,Shift C,Working,9600
ORD-004,20-06-2025,20,23:00:00,23.00,Finishing,FIN-M4,Maintenance,50,0,0,Low,Unplanned Downtime,20-06-2025,Shift C,Maintenance,9600
ORD-004,21-06-2025,21,00:00:00,0.00,Finishing,FIN-M4,Working,50,25,50,Low,Low,21-06-2025,Shift C,Working,9600
ORD-004,21-06-2025,21,01:00:00,1.00,Finishing,FIN-M4,Working,50,29,58,Low,Low,21-06-2025,Shift C,Working,9600
ORD-004,21-06-2025,21,02:00:00,2.00,Finishing,FIN-M4,Working,50,28,56,Low,Low,21-06-2025,Shift C,Working,9600
ORD-004,21-06-2025,21,03:00:00,3.00,Finishing,FIN-M4,Working,50,29,58,Low,Low,21-06-2025,Shift C,Working,9600
ORD-004,21-06-2025,21,04:00:00,4.00,Finishing,FIN-M4,Working,50,28,56,Low,Low,21-06-2025,Shift C,Working,9600
ORD-004,21-06-2025,21,06:00:00,6.00,Finishing,FIN-M4,Working,50,27,54,Low,Low,21-06-2025,Shift A,Working,9600
ORD-004,21-06-2025,21,07:00:00,7.00,Finishing,FIN-M4,Working,50,26,52,Low,Low,21-06-2025,Shift A,Working,9600
ORD-004,21-06-2025,21,08:00:00,8.00,Finishing,FIN-M4,Working,50,28,56,Low,Low,21-06-2025,Shift A,Working,9600
ORD-004,21-06-2025,21,11:00:00,11.00,Finishing,FIN-M4,Working,50,28,56,Low,Low,21-06-2025,Shift A,Working,9600
ORD-004,21-06-2025,21,12:00:00,12.00,Finishing,FIN-M4,Working,50,30,60,Low,Low,21-06-2025,Shift A,Working,9600
ORD-004,21-06-2025,21,13:00:00,13.00,Finishing,FIN-M4,Working,50,27,54,Low,Low,21-06-2025,Shift A,Working,9600
ORD-004,21-06-2025,21,14:00:00,14.00,Finishing,FIN-M4,Working,50,27,54,Low,Low,21-06-2025,Shift B,Working,9600
ORD-004,21-06-2025,21,15:00:00,15.00,Finishing,FIN-M4,Working,50,31,62,Low,Low,21-06-2025,Shift B,Working,9600
ORD-004,21-06-2025,21,17:00:00,17.00,Finishing,FIN-M4,Working,50,26,52,Low,Low,21-06-2025,Shift B,Working,9600
ORD-004,21-06-2025,21,18:00:00,18.00,Finishing,FIN-M4,Working,50,27,54,Low,Low,21-06-2025,Shift B,Working,9600
ORD-004,21-06-2025,21,20:00:00,20.00,Finishing,FIN-M4,Working,50,28,56,Low,Low,21-06-2025,Shift B,Working,9600
ORD-004,21-06-2025,21,21:00:00,21.00,Finishing,FIN-M4,Breakdown,50,0,0,Low,Unplanned Downtime,21-06-2025,Shift B,Breakdown,9600
ORD-004,21-06-2025,21,22:00:00,22.00,Finishing,FIN-M4,Working,50,20,40,Low,Low,21-06-2025,Shift C,Working,9600
ORD-004,21-06-2025,21,23:00:00,23.00,Finishing,FIN-M4,Working,50,20,40,Low,Low,21-06-2025,Shift C,Working,9600
ORD-004,22-06-2025,22,00:00:00,0.00,Finishing,FIN-M4,Working,50,28,56,Low,Low,22-06-2025,Shift C,Working,9600
ORD-004,22-06-2025,22,01:00:00,1.00,Finishing,FIN-M4,Working,50,25,50,Low,Low,22-06-2025,Shift C,Working,9600
ORD-004,22-06-2025,22,02:00:00,2.00,Finishing,FIN-M4,Working,50,29,58,Low,Low,22-06-2025,Shift C,Working,9600
ORD-004,22-06-2025,22,03:00:00,3.00,Finishing,FIN-M4,Working,50,31,62,Low,Low,22-06-2025,Shift C,Working,9600
ORD-004,22-06-2025,22,04:00:00,4.00,Finishing,FIN-M4,Working,50,26,52,Low,Low,22-06-2025,Shift C,Working,9600
ORD-004,22-06-2025,22,05:00:00,5.00,Finishing,FIN-M4,Maintenance,50,0,0,Low,Unplanned Downtime,22-06-2025,Shift C,Maintenance,9600
ORD-004,22-06-2025,22,07:00:00,7.00,Finishing,FIN-M4,Working,50,23,46,Low,Low,22-06-2025,Shift A,Working,9600
ORD-004,22-06-2025,22,09:00:00,9.00,Finishing,FIN-M4,Working,50,21,42,Low,Low,22-06-2025,Shift A,Working,9600
ORD-004,22-06-2025,22,11:00:00,11.00,Finishing,FIN-M4,Working,50,26,52,Low,Low,22-06-2025,Shift A,Working,9600
ORD-004,22-06-2025,22,12:00:00,12.00,Finishing,FIN-M4,Working,50,30,60,Low,Low,22-06-2025,Shift A,Working,9600
ORD-004,22-06-2025,22,13:00:00,13.00,Finishing,FIN-M4,Working,50,30,60,Low,Low,22-06-2025,Shift A,Working,9600
ORD-004,22-06-2025,22,14:00:00,14.00,Finishing,FIN-M4,Working,50,27,54,Low,Low,22-06-2025,Shift B,Working,9600
ORD-004,22-06-2025,22,15:00:00,15.00,Finishing,FIN-M4,Working,50,35,70,Low,Medium,22-06-2025,Shift B,Working,9600
ORD-004,22-06-2025,22,18:00:00,18.00,Finishing,FIN-M4,Breakdown,50,0,0,Low,Unplanned Downtime,22-06-2025,Shift B,Breakdown,9600
ORD-004,22-06-2025,22,19:00:00,19.00,Finishing,FIN-M4,Working,50,20,40,Low,Low,22-06-2025,Shift B,Working,9600
ORD-004,22-06-2025,22,20:00:00,20.00,Finishing,FIN-M4,Working,50,20,40,Low,Low,22-06-2025,Shift B,Working,9600
ORD-004,22-06-2025,22,21:00:00,21.00,Finishing,FIN-M4,Working,50,34,68,Low,Low,22-06-2025,Shift B,Working,9600
ORD-004,22-06-2025,22,22:00:00,22.00,Finishing,FIN-M4,Working,50,26,52,Low,Low,22-06-2025,Shift C,Working,9600
ORD-004,23-06-2025,23,00:00:00,0.00,Finishing,FIN-M4,Working,50,30,60,Low,Low,23-06-2025,Shift C,Working,9600
ORD-004,23-06-2025,23,02:00:00,2.00,Finishing,FIN-M4,Working,50,31,62,Low,Low,23-06-2025,Shift C,Working,9600
ORD-004,23-06-2025,23,03:00:00,3.00,Finishing,FIN-M4,Breakdown,50,0,0,Low,Unplanned Downtime,23-06-2025,Shift C,Breakdown,9600
ORD-004,23-06-2025,23,05:00:00,5.00,Finishing,FIN-M4,Working,50,29,58,Low,Low,23-06-2025,Shift C,Working,9600
ORD-004,23-06-2025,23,06:00:00,6.00,Finishing,FIN-M4,Working,50,27,54,Low,Low,23-06-2025,Shift A,Working,9600
ORD-004,23-06-2025,23,07:00:00,7.00,Finishing,FIN-M4,Working,50,26,52,Low,Low,23-06-2025,Shift A,Working,9600
ORD-004,23-06-2025,23,09:00:00,9.00,Finishing,FIN-M4,Working,50,29,58,Low,Low,23-06-2025,Shift A,Working,9600
ORD-004,23-06-2025,23,10:00:00,10.00,Finishing,FIN-M4,Working,50,28,56,Low,Low,23-06-2025,Shift A,Working,9600
ORD-004,23-06-2025,23,11:00:00,11.00,Finishing,FIN-M4,Working,50,28,56,Low,Low,23-06-2025,Shift A,Working,9600
ORD-004,23-06-2025,23,12:00:00,12.00,Finishing,FIN-M4,Working,50,34,68,Low,Low,23-06-2025,Shift A,Working,9600
ORD-004,23-06-2025,23,13:00:00,13.00,Finishing,FIN-M4,Working,50,30,60,Low,Low,23-06-2025,Shift A,Working,9600
ORD-004,23-06-2025,23,16:00:00,16.00,Finishing,FIN-M4,Working,50,25,50,Low,Low,23-06-2025,Shift B,Working,9600
ORD-004,23-06-2025,23,17:00:00,17.00,Finishing,FIN-M4,Working,50,32,64,Low,Low,23-06-2025,Shift B,Working,9600
ORD-004,23-06-2025,23,18:00:00,18.00,Finishing,FIN-M4,Working,50,29,58,Low,Low,23-06-2025,Shift B,Working,9600
ORD-004,23-06-2025,23,19:00:00,19.00,Finishing,FIN-M4,Working,50,25,50,Low,Low,23-06-2025,Shift B,Working,9600
ORD-004,23-06-2025,23,20:00:00,20.00,Finishing,FIN-M4,Working,50,26,52,Low,Low,23-06-2025,Shift B,Working,9600
ORD-004,23-06-2025,23,21:00:00,21.00,Finishing,FIN-M4,Working,50,31,62,Low,Low,23-06-2025,Shift B,Working,9600
ORD-004,24-06-2025,24,00:00:00,0.00,Finishing,FIN-M4,Working,50,29,58,Low,Low,24-06-2025,Shift C,Working,9600
ORD-004,24-06-2025,24,01:00:00,1.00,Finishing,FIN-M4,Breakdown,50,0,0,Low,Unplanned Downtime,24-06-2025,Shift C,Breakdown,9600
ORD-004,24-06-2025,24,03:00:00,3.00,Finishing,FIN-M4,Working,50,20,40,Low,Low,24-06-2025,Shift C,Working,9600
ORD-004,24-06-2025,24,04:00:00,4.00,Finishing,FIN-M4,Working,50,29,58,Low,Low,24-06-2025,Shift C,Working,9600
ORD-004,24-06-2025,24,05:00:00,5.00,Finishing,FIN-M4,Working,50,27,54,Low,Low,24-06-2025,Shift C,Working,9600
ORD-004,24-06-2025,24,06:00:00,6.00,Finishing,FIN-M4,Working,50,29,58,Low,Low,24-06-2025,Shift A,Working,9600
ORD-004,24-06-2025,24,07:00:00,7.00,Finishing,FIN-M4,Working,50,26,52,Low,Low,24-06-2025,Shift A,Working,9600
ORD-004,24-06-2025,24,08:00:00,8.00,Finishing,FIN-M4,Working,50,30,60,Low,Low,24-06-2025,Shift A,Working,9600
ORD-004,24-06-2025,24,09:00:00,9.00,Finishing,FIN-M4,Working,50,29,58,Low,Low,24-06-2025,Shift A,Working,9600
ORD-004,24-06-2025,24,12:00:00,12.00,Finishing,FIN-M4,Maintenance,50,0,0,Low,Unplanned Downtime,24-06-2025,Shift A,Maintenance,9600
ORD-004,24-06-2025,24,14:00:00,14.00,Finishing,FIN-M4,Working,50,26,52,Low,Low,24-06-2025,Shift B,Working,9600
ORD-004,24-06-2025,24,15:00:00,15.00,Finishing,FIN-M4,Working,50,25,50,Low,Low,24-06-2025,Shift B,Working,9600
ORD-004,24-06-2025,24,16:00:00,16.00,Finishing,FIN-M4,Working,50,32,64,Low,Low,24-06-2025,Shift B,Working,9600
ORD-004,24-06-2025,24,17:00:00,17.00,Finishing,FIN-M4,Working,50,28,56,Low,Low,24-06-2025,Shift B,Working,9600
ORD-004,24-06-2025,24,18:00:00,18.00,Finishing,FIN-M4,Working,50,26,52,Low,Low,24-06-2025,Shift B,Working,9600
ORD-004,24-06-2025,24,19:00:00,19.00,Finishing,FIN-M4,Maintenance,50,0,0,Low,Unplanned Downtime,24-06-2025,Shift B,Maintenance,9600
ORD-004,24-06-2025,24,21:00:00,21.00,Finishing,FIN-M4,Working,50,24,48,Low,Low,24-06-2025,Shift B,Working,9600
ORD-004,24-06-2025,24,22:00:00,22.00,Finishing,FIN-M4,Working,50,23,46,Low,Low,24-06-2025,Shift C,Working,9600
ORD-004,25-06-2025,25,00:00:00,0.00,Finishing,FIN-M4,Working,50,25,50,Low,Low,25-06-2025,Shift C,Working,9600
ORD-004,25-06-2025,25,02:00:00,2.00,Finishing,FIN-M4,Working,50,31,62,Low,Low,25-06-2025,Shift C,Working,9600
ORD-004,25-06-2025,25,04:00:00,4.00,Finishing,FIN-M4,Breakdown,50,0,0,Low,Unplanned Downtime,25-06-2025,Shift C,Breakdown,9600
ORD-004,25-06-2025,25,05:00:00,5.00,Finishing,FIN-M4,Working,50,21,42,Low,Low,25-06-2025,Shift C,Working,9600
ORD-004,25-06-2025,25,06:00:00,6.00,Finishing,FIN-M4,Working,50,29,58,Low,Low,25-06-2025,Shift A,Working,9600
ORD-004,25-06-2025,25,07:00:00,7.00,Finishing,FIN-M4,Working,50,24,48,Low,Low,25-06-2025,Shift A,Working,9600
ORD-004,25-06-2025,25,09:00:00,9.00,Finishing,FIN-M4,Working,50,32,64,Low,Low,25-06-2025,Shift A,Working,9600
ORD-004,25-06-2025,25,10:00:00,10.00,Finishing,FIN-M4,Working,50,34,68,Low,Low,25-06-2025,Shift A,Working,9600
ORD-004,25-06-2025,25,11:00:00,11.00,Finishing,FIN-M4,Working,50,29,58,Low,Low,25-06-2025,Shift A,Working,9600
ORD-004,25-06-2025,25,13:00:00,13.00,Finishing,FIN-M4,Working,50,32,64,Low,Low,25-06-2025,Shift A,Working,9600
ORD-004,25-06-2025,25,14:00:00,14.00,Finishing,FIN-M4,Working,50,28,56,Low,Low,25-06-2025,Shift B,Working,9600
